user_id,target,account_detail_f,pro_cat_f,accessories_f,view_order_f,orders_f,contact_us_f,rewards_f,rewards_cart_f,deli_retrn_f,shop_f,prod_search_f,goalkeeper_f,loyalty_f,prod_coulour_f,clearance_f,sale_f,training_wear_f,page_views,sessions
4451,1,1,65,2,0,0,0,0,0,0,38,1,0,0,13,0,1,22,133,6
8568,1,5,4,1,4,3,1,0,0,0,8,0,0,0,8,0,0,3,30,3
5432,0,4,35,2,0,0,0,2,0,1,28,0,0,1,26,0,0,2,170,11
5971,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
5001,0,0,6,0,0,0,0,0,0,0,17,0,0,0,14,0,2,4,32,5
9304,1,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,1
5670,0,6,77,6,0,0,0,0,0,0,44,0,17,0,34,0,1,14,208,8
8206,1,2,2,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,23,2
8645,0,1,8,0,0,0,0,0,0,0,9,0,3,0,9,0,0,0,21,1
4442,0,1,25,0,0,0,1,0,0,0,21,0,8,0,0,2,0,0,67,1
5151,1,0,40,3,0,0,0,0,0,1,24,0,0,0,26,1,1,3,106,8
8416,0,1,1,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,16,1
5803,0,2,9,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,20,1
6775,1,5,19,4,3,2,0,1,0,0,16,0,1,2,19,0,3,6,66,13
5014,0,0,3,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,11,1
5073,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,12,3
4994,1,3,13,0,0,1,0,0,0,0,29,0,0,0,10,0,0,8,60,1
5912,0,10,8,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,41,4
6765,1,0,9,1,0,0,0,0,0,0,13,0,0,0,12,0,0,1,35,1
7706,0,0,15,0,0,0,0,0,0,0,11,0,7,0,8,0,0,0,57,1
3742,1,31,40,0,9,13,0,0,0,4,48,0,56,0,1,0,1,0,209,27
5204,1,2,126,9,1,3,1,6,0,4,101,0,11,4,141,3,1,21,312,11
5158,0,2,11,0,0,0,0,0,0,0,9,0,0,0,4,0,0,1,29,1
2014,0,1,7,0,0,0,0,0,0,0,10,0,0,0,7,0,1,0,31,5
5362,1,0,7,0,0,0,0,0,0,0,14,0,0,0,14,0,0,0,34,4
6457,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
3121,0,1,27,1,0,1,0,0,0,0,22,0,12,0,4,0,0,12,84,1
6986,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
513,0,12,33,0,0,2,0,0,0,0,14,0,11,0,3,0,0,11,122,2
6642,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
2320,0,1,27,7,0,0,0,0,0,0,13,0,0,0,19,0,0,0,49,6
9235,0,1,20,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,36,2
10,0,10,45,5,0,0,0,27,0,3,58,0,1,16,1,0,3,7,272,59
5348,1,0,2,0,0,0,0,0,0,1,3,0,3,0,2,0,0,0,11,1
3161,0,11,109,16,0,0,0,0,0,0,20,0,13,2,23,0,0,22,164,13
3519,0,0,39,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,70,2
9182,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
7670,0,5,46,0,0,0,0,0,0,0,18,0,0,0,22,0,1,8,73,2
4565,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1
5184,1,0,21,3,0,0,1,0,0,0,18,0,0,0,7,0,1,16,49,4
6170,0,14,19,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,64,3
5470,0,4,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,13,1
8040,0,1,19,0,0,0,0,0,0,0,15,0,0,0,15,0,0,2,40,2
6608,0,11,22,1,7,8,1,3,1,1,22,0,0,0,15,1,1,14,104,9
9238,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,1
5043,0,1,3,0,0,0,0,0,0,0,2,0,3,0,0,0,0,2,8,1
7247,0,1,15,0,0,0,0,0,0,0,13,0,0,0,6,0,0,2,42,2
6820,0,16,42,0,0,0,0,0,0,0,29,0,5,0,27,0,0,1,147,4
4570,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2
6102,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
6356,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,2
6746,0,1,9,0,0,0,0,0,0,0,6,0,1,0,5,0,0,5,24,4
4799,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,1
5052,0,2,42,0,0,0,0,0,0,0,27,0,17,0,14,0,0,2,87,4
4945,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,11,1
5431,0,0,2,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,16,2
5164,1,0,3,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,16,1
8287,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
8221,0,14,11,0,0,2,0,0,0,0,12,0,0,0,12,0,0,1,63,3
9036,0,0,5,0,0,0,1,0,0,0,15,0,0,0,15,0,0,4,26,2
6530,1,0,14,1,0,0,0,0,0,0,7,0,0,0,12,1,1,3,30,1
6379,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,1
7850,0,1,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,1
3826,0,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2
8533,0,2,3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,14,1
1834,0,2,8,0,0,2,0,0,0,0,8,0,0,0,1,1,0,7,39,3
5082,0,2,17,0,0,0,0,0,0,0,15,0,0,0,13,0,0,3,58,8
6527,0,4,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12,1
8001,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
8550,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1
5484,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1
7765,0,3,30,0,0,0,0,0,0,0,16,0,8,0,12,0,0,0,78,1
9026,1,3,40,1,1,1,0,0,0,3,26,0,0,0,18,0,0,27,97,4
3945,1,0,7,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,16,2
5301,1,0,2,0,0,0,0,0,0,0,3,0,2,0,2,0,0,0,10,1
6399,0,4,17,0,0,0,0,0,0,0,6,0,0,0,5,0,0,3,35,4
8543,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
5645,0,0,15,0,0,0,0,0,0,0,22,4,0,0,21,2,0,0,46,3
8750,0,1,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,29,1
8914,0,1,6,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,12,1
5757,0,0,13,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,18,1
6529,0,2,6,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,16,1
4718,1,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,8,29,1
6881,0,2,26,4,0,0,0,0,0,0,6,0,0,0,21,0,0,0,45,1
1784,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,16,3
2738,1,52,384,9,5,7,1,8,1,1,265,13,89,5,13,47,25,42,999,32
5433,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
6193,0,0,37,0,0,0,0,0,0,0,21,0,0,0,7,0,0,39,58,3
7621,0,10,22,0,0,0,0,1,1,0,7,0,0,0,7,0,1,4,45,3
6610,0,0,5,0,0,0,0,0,0,0,6,0,0,0,3,0,0,7,14,1
8863,0,2,27,0,0,0,0,0,0,0,8,0,0,0,8,0,0,1,59,4
4286,0,0,18,0,0,0,0,0,0,0,12,0,0,0,0,0,0,10,31,1
968,0,4,45,0,0,0,0,0,0,0,13,0,0,0,0,0,0,24,77,7
4471,1,4,0,0,1,1,1,0,0,1,6,1,0,0,0,0,0,0,35,1
4396,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,1
6482,1,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,12,1
4892,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,1
9025,0,2,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,11,1
6438,0,19,242,2,0,1,1,1,0,0,134,0,16,1,102,0,0,65,572,32
6864,1,0,52,12,0,0,0,0,0,0,32,0,0,0,36,0,3,28,105,2
6428,1,0,2,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,15,4
8589,0,3,65,6,0,0,0,0,0,0,9,0,0,0,27,0,0,5,80,1
4166,1,4,27,1,0,1,0,0,0,1,45,9,14,0,2,0,0,1,138,14
6604,1,10,26,0,3,3,2,0,0,0,19,0,1,0,18,0,0,12,89,7
8890,0,0,23,0,0,0,0,0,0,0,12,0,11,0,3,0,0,3,49,4
7588,0,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,9,1
4156,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,1
6497,0,0,8,0,0,0,0,0,0,0,6,0,0,0,6,0,0,5,15,3
5343,1,0,9,15,0,0,0,0,0,1,7,0,0,0,0,0,0,1,22,1
1026,0,0,22,0,0,0,0,0,0,0,14,0,7,0,0,0,0,6,46,5
7803,0,1,31,0,0,0,0,0,0,0,22,0,0,0,19,0,2,0,78,3
8829,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
8104,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
3999,0,2,63,0,0,0,0,0,0,0,32,0,24,1,3,5,6,24,126,6
6690,1,0,1,0,0,0,0,0,0,0,6,0,1,0,6,0,0,0,12,1
5266,1,10,0,0,1,3,1,0,0,0,23,9,0,0,8,0,0,0,98,7
8444,0,3,19,2,0,0,0,0,0,0,6,0,1,0,0,0,0,0,36,1
6664,0,2,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,11,1
7243,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
4338,1,1,65,0,0,0,0,0,0,0,33,0,0,0,16,0,0,49,128,6
9312,0,1,8,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,19,1
3787,0,0,8,0,0,0,0,0,0,0,5,2,0,0,7,1,2,0,24,1
5595,1,21,48,0,2,3,0,2,0,0,35,0,1,1,29,0,0,7,158,16
6649,0,8,51,0,0,1,0,0,0,0,12,0,0,0,3,1,3,49,104,7
5238,0,0,9,0,0,0,0,0,0,0,6,2,7,0,6,0,0,0,21,1
6484,0,3,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,10,1
4533,0,0,5,0,0,1,0,1,0,0,12,0,0,0,0,0,1,0,22,3
9319,1,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,9,1
5124,0,0,5,0,0,0,0,0,0,2,25,1,0,0,14,0,1,0,49,5
951,0,11,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,17,2
8322,1,2,0,0,0,0,0,0,0,0,14,0,0,0,7,0,0,7,31,2
8088,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,11,1
4613,0,0,6,0,0,0,0,0,0,0,18,2,0,0,0,0,1,0,41,2
5639,0,0,1,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,13,2
4247,1,10,39,1,1,3,4,0,0,1,47,7,0,0,0,0,0,30,147,14
7689,0,0,3,1,0,0,0,0,0,0,3,0,0,0,3,0,0,1,8,1
4078,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,26,1
9128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
5377,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
9133,0,2,78,1,0,0,1,0,0,0,28,0,7,0,25,0,0,0,162,3
3885,0,0,23,0,0,0,0,0,0,0,15,0,5,0,3,1,1,0,56,1
5325,0,3,6,0,0,0,0,0,0,0,10,0,6,0,9,0,0,0,28,1
6407,1,0,32,0,0,0,0,0,0,0,27,0,0,0,23,2,3,9,79,11
4646,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,17,1
8938,1,0,3,0,0,0,1,0,0,1,7,0,0,0,7,0,0,0,21,1
6095,0,23,4,0,0,2,0,1,1,0,44,2,0,0,16,0,0,4,97,8
4395,1,0,13,0,0,0,0,2,1,1,20,1,0,0,0,0,1,14,56,3
6109,0,3,38,8,0,0,0,1,0,0,16,0,12,3,8,0,1,3,74,2
4935,1,4,0,0,2,2,3,0,0,0,15,2,0,0,0,0,0,0,52,7
3624,0,0,51,5,0,0,0,0,0,0,37,0,10,0,0,0,0,24,111,3
8878,0,0,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,10,1
8140,0,2,55,7,0,0,0,0,0,0,34,0,11,0,24,0,0,8,101,1
6738,1,0,15,0,0,0,0,2,0,0,13,2,0,0,2,0,0,0,53,4
9188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
6300,0,4,9,1,0,1,0,0,0,0,9,0,0,0,9,0,0,6,33,1
5331,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,2
8712,0,2,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,1
9125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5703,0,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,1
4840,1,7,5,0,1,5,1,1,1,1,7,0,0,0,2,0,2,3,84,10
8049,0,4,10,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,21,2
8594,1,4,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,1,20,3
6022,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,7,3
5598,0,2,1,0,0,0,0,0,0,0,4,0,0,0,4,0,0,1,10,1
6351,1,1,5,0,0,0,0,0,0,0,12,0,0,0,12,4,3,1,32,1
6147,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,13,1
4295,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,1
5411,0,3,27,0,0,0,0,0,0,0,17,0,3,0,15,0,0,0,66,2
4786,0,2,150,13,0,0,0,0,0,0,59,0,16,0,23,0,0,54,266,7
5373,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,8,1
7993,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2
4388,1,0,0,0,0,0,1,0,0,1,63,33,0,0,0,0,0,0,126,4
4440,1,0,8,0,0,0,0,0,0,0,19,0,0,0,0,0,0,13,34,11
6211,0,1,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,14,1
4447,0,3,20,0,0,1,0,1,0,0,18,0,0,0,0,0,0,20,51,3
4022,1,22,32,42,1,1,2,5,0,0,35,0,0,0,0,0,0,0,112,4
5575,0,2,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,1
3848,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
6847,1,6,108,0,0,0,0,6,0,0,47,0,12,2,35,0,0,11,209,10
6429,1,4,41,0,1,1,0,0,0,0,18,0,0,0,10,0,2,22,116,7
6832,0,5,74,5,0,0,0,0,0,0,71,0,17,0,60,0,0,13,268,5
7999,0,13,12,0,0,0,0,0,0,0,16,0,0,0,15,0,0,0,77,5
3459,0,5,22,4,1,2,2,2,0,0,18,0,0,0,0,0,0,4,115,4
8732,0,1,7,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,22,1
6885,0,1,28,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,91,28
7313,0,3,12,0,0,0,0,0,0,0,6,0,0,0,5,0,0,12,24,2
3981,0,0,25,0,0,0,0,0,0,0,16,0,1,0,0,0,0,19,53,2
8540,0,1,17,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,26,3
6609,0,3,15,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,26,1
7323,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
8531,0,1,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,8,1
4907,0,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,26,3
7354,0,1,62,7,0,0,0,0,0,1,28,0,0,0,35,0,4,14,125,9
6191,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,11,1
6158,0,6,8,0,0,0,0,0,0,0,5,0,0,0,6,0,0,2,28,3
2379,0,0,27,1,0,0,0,0,0,0,12,0,0,0,13,0,0,21,51,5
6069,0,2,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,9,1
5512,0,3,39,0,0,0,0,2,0,0,28,0,0,0,28,1,0,0,90,3
5663,0,0,5,0,0,0,0,0,0,0,10,0,3,0,2,0,0,0,20,1
6335,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
5384,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,6,1
5710,0,2,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,1
4383,0,0,10,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,34,1
8624,0,3,12,1,0,0,0,0,0,0,16,0,3,0,16,0,0,0,57,2
3675,0,2,43,0,0,0,0,0,0,0,24,0,5,0,8,2,4,5,75,2
4006,0,0,31,0,0,0,0,0,0,0,27,0,8,0,0,1,0,0,84,1
4798,0,1,9,0,0,1,0,0,0,0,8,0,5,0,0,0,0,4,32,1
7201,0,1,7,0,0,0,0,0,0,0,7,0,0,0,2,0,0,10,25,1
3973,0,0,14,0,0,0,0,0,0,0,13,0,0,0,0,0,1,14,38,2
4898,1,0,5,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,16,2
4675,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,31,1
9278,0,1,26,5,0,0,3,4,0,0,5,0,7,6,4,0,0,2,166,10
8664,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1
7590,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
4627,0,0,12,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,20,2
5165,1,0,6,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,19,1
9145,0,0,10,0,0,0,0,0,0,0,4,0,0,0,2,0,0,4,14,2
3723,0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,6
8886,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,12,1
6331,0,1,4,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,18,1
4150,1,5,12,0,0,0,0,0,0,0,28,6,0,0,1,0,0,6,75,1
5101,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,10,1
5241,1,14,60,0,0,2,2,2,0,0,68,0,0,2,55,0,0,60,226,12
4841,0,1,30,0,0,1,0,6,0,1,45,0,0,0,1,0,0,0,159,5
2437,1,4,4,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,21,4
4623,0,0,2,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,18,1
1777,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,22,2
8596,1,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,1
6060,1,0,0,0,0,0,0,0,0,0,7,2,0,0,6,0,0,0,18,1
4057,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,17,2
5797,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
3804,0,3,160,17,0,0,0,3,0,0,94,0,4,1,4,18,7,70,300,13
8813,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
6138,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,6,1
8687,1,0,8,0,0,0,0,0,0,0,5,0,0,0,2,0,0,7,25,2
8517,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
4758,0,1,13,0,0,0,1,0,0,0,4,0,0,0,0,0,0,13,21,1
2099,0,8,81,15,0,0,0,1,1,0,88,0,0,0,4,0,0,72,248,13
6720,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,6,1
3902,1,7,28,0,1,2,0,2,0,0,26,0,0,1,17,0,1,18,96,7
6931,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
6467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
8518,0,1,19,1,0,0,0,0,0,0,11,0,0,0,9,0,0,1,44,3
8636,0,1,8,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,15,1
5671,0,0,3,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,13,2
3881,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,14,1
5467,0,1,9,0,0,0,0,0,0,0,11,0,0,0,12,0,0,0,25,1
3263,0,3,12,0,0,0,0,5,1,0,12,0,0,0,0,0,0,11,36,2
6826,0,3,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,15,1
6566,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,2
3869,1,14,111,1,1,8,1,0,0,0,98,5,38,0,7,3,0,4,312,14
8986,0,9,5,1,0,1,0,0,0,0,23,0,5,0,19,0,0,0,84,4
8567,0,0,4,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,27,1
6912,0,1,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,10,1
5187,0,23,33,0,0,0,1,0,0,4,24,0,0,0,17,0,1,3,96,6
2785,1,42,450,37,4,7,0,9,2,2,223,0,57,5,158,0,4,82,1102,87
8462,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,2
4693,1,3,11,0,0,0,0,0,0,0,15,0,0,0,1,1,1,11,45,5
5481,0,2,2,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,27,1
3631,1,77,762,25,5,9,3,25,6,11,648,1,5,16,255,14,10,323,2384,113
9030,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
9014,0,1,5,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,13,1
4845,0,0,17,0,0,0,0,0,0,0,7,0,0,0,0,0,1,17,35,2
6403,0,1,9,0,0,0,0,0,0,0,18,0,1,0,22,0,0,0,63,4
8640,1,1,10,0,0,0,0,0,0,0,4,0,0,0,3,0,0,10,23,1
3943,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,43,9
9244,0,1,2,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,10,1
1788,0,1,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,14,1
3027,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
6559,1,0,6,3,0,0,2,1,0,0,7,1,0,0,0,0,2,9,24,1
8205,1,7,12,0,3,3,1,0,0,0,11,0,0,0,11,0,0,6,52,5
4873,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,1
1168,1,10,33,9,0,0,0,23,5,0,68,0,0,22,0,0,0,26,134,3
6585,0,0,4,0,0,0,0,0,0,0,11,0,2,0,6,0,0,0,20,1
5761,0,0,11,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,19,2
5678,0,5,50,0,0,0,0,0,0,0,16,0,0,0,10,1,5,27,85,16
2616,0,14,23,3,0,1,0,0,0,0,7,0,0,0,6,0,0,7,84,6
4808,1,2,11,1,0,1,7,0,0,7,66,6,0,0,26,0,2,0,233,21
8041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
4634,1,3,118,0,0,1,1,0,0,1,54,4,0,0,28,0,4,82,246,11
9279,0,1,48,4,0,0,2,0,0,0,28,0,15,0,27,0,0,0,99,2
4304,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,20,1
6444,0,1,12,0,0,0,0,0,0,0,14,0,5,0,12,0,0,0,36,2
6516,0,2,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1
4986,0,17,79,0,0,0,0,0,0,0,45,0,14,0,44,0,0,0,211,10
9015,0,2,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,12,1
4987,0,4,21,0,0,0,1,0,0,0,11,0,0,0,10,0,0,0,41,3
7387,0,2,5,0,0,1,0,0,0,0,2,0,0,0,3,0,0,0,14,2
4218,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,1
4813,0,12,0,0,0,2,0,1,0,0,4,2,0,0,0,0,0,0,37,2
4411,0,0,30,0,0,0,0,0,0,0,28,0,19,0,2,5,0,0,75,2
6252,0,2,23,0,0,0,2,0,0,0,23,0,5,0,23,0,1,7,109,5
9010,0,1,20,0,0,2,0,0,0,0,17,0,0,0,14,0,0,1,60,1
8958,0,0,22,0,0,0,0,1,0,0,13,0,11,0,12,0,0,0,68,3
8677,1,5,7,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,32,3
4478,0,0,38,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,56,1
6613,0,2,27,6,0,0,0,0,0,0,9,0,4,3,6,0,0,4,42,2
8943,0,2,30,6,0,0,0,0,0,0,17,0,1,0,7,0,0,3,87,3
6488,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,3
5203,0,1,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,11,1
8625,0,8,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,19,1
1642,0,6,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,29,4
5818,0,0,15,1,0,0,0,0,0,0,13,0,3,0,12,0,0,0,53,2
4220,0,2,20,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,48,5
7827,0,1,57,13,0,0,0,0,0,0,23,0,1,0,7,0,1,22,88,8
7834,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
5733,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
4538,1,2,13,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,59,3
650,0,1,19,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,31,1
9318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
6731,0,0,9,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,19,3
5170,1,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,32,2
8409,1,0,1,0,0,0,0,0,0,0,4,0,1,0,4,0,0,0,9,1
8834,0,4,9,0,0,2,2,0,0,0,16,0,0,0,15,0,0,0,87,2
4379,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
4209,1,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,18,1
1217,0,0,11,0,0,0,0,0,0,0,8,0,0,0,4,0,0,6,30,1
6554,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,2
8084,0,10,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,18,2
9049,0,0,11,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,28,3
9115,0,1,4,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,19,2
8718,0,13,117,10,0,1,1,0,0,0,63,0,14,0,53,0,0,54,359,13
